Period,Temporal replication,MPA,MPA Year,Site,Latitude,Longitude,Year,No. Transects,Area (m2),Susceptible species,Family/Subfamily,Group Species,Healthy,SCTLD,Dead
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Agariciidae,Agaricia (encrusting),19.41666667,0.166666667,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Agariciidae,Agaricia (encrusting),0.083333333,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Agariciidae,Agaricia tenuifolia,0.166666667,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Faviinae,Colpophyllia natans,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Meandrinidae ,Dichocoenia stokesi,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Faviinae,Diploria labyrinthiformis,0.166666667,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Meandrinidae ,Eusmilia fastigiata,0.083333333,0.083333333,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Faviinae,Favia fragum,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Agariciidae,Helioseris cucullata,0.083333333,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Mussinae,Isophyllia spp.,0.083333333,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Pocilloporidae,Madracis spp.,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Pocilloporidae,Madracis spp.,0.25,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Montastraeidae ,Montastraea cavernosa,0.333333333,0.25,0.083333333
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Mussinae,Mussa angulosa,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Merulinidae,Orbicella annularis,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Merulinidae,Orbicella faveolata,0.833333333,0.5,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Merulinidae,Orbicella franksi,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Poritidae,Porites astreoides,3.833333333,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Poritidae,Branching Porites,0.083333333,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Poritidae,Branching Porites,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Poritidae,Branching Porites,0.166666667,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Poritidae,Branching Porites,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Faviinae,Pseudodiploria clivosa,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Faviinae,Pseudodiploria strigosa,0.083333333,0.083333333,0.25
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Mussinae,Scolymia spp.,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Mussinae,Scolymia spp.,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Siderastreidae,Siderastrea radians,0.666666667,0.083333333,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,Yes,Siderastreidae,Siderastrea siderea,2.833333333,1.5,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Post,No,NA,NA,Jardines Turistico,20.80576,-86.87904,2018,4,120,No,Astrocoeniidae ,Stephanocoenia intersepta,0.916666667,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Acroporidae,Acropora cervicornis,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Acroporidae,Acropora palmata,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Acroporidae,Acropora cervicornis,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Agariciidae,Agaricia (encrusting),22.72727273,0,0.227272727
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Agariciidae,Agaricia (encrusting),0.227272727,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Agariciidae,Agaricia (encrusting),0.454545455,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Agariciidae,Agaricia tenuifolia,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Faviinae,Colpophyllia natans,1.136363636,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Meandrinidae ,Dichocoenia stokesi,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Faviinae,Diploria labyrinthiformis,0.227272727,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Meandrinidae ,Eusmilia fastigiata,1.136363636,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Faviinae,Favia fragum,0.227272727,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Agariciidae,Helioseris cucullata,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Pocilloporidae,Madracis spp.,0.227272727,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Pocilloporidae,Madracis spp.,1.363636364,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Meandrinidae ,Meandrina spp.,4.090909091,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Montastraeidae ,Montastraea cavernosa,7.727272727,0,0.454545455
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Mussinae,Mussa angulosa,0.227272727,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Merulinidae,Orbicella annularis,0.681818182,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Merulinidae,Orbicella faveolata,0.681818182,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Merulinidae,Orbicella franksi,2.727272727,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Poritidae,Porites astreoides,3.863636364,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Poritidae,Branching Porites,0.227272727,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Poritidae,Branching Porites,0.454545455,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Poritidae,Branching Porites,0.454545455,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Poritidae,Branching Porites,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Faviinae,Pseudodiploria clivosa,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Faviinae,Pseudodiploria strigosa,0.227272727,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Mussinae,Scolymia spp.,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Mussinae,Scolymia spp.,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Siderastreidae,Siderastrea radians,0.454545455,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,Yes,Siderastreidae,Siderastrea siderea,8.636363636,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Post,No,RBBC,1996,La Baliza 2,18.56217,-87.421341,2019,5,44,No,Astrocoeniidae ,Stephanocoenia intersepta,2.045454545,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Acroporidae,Acropora cervicornis,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Acroporidae,Acropora palmata,0.75,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Acroporidae,Acropora cervicornis,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Agariciidae,Agaricia (encrusting),8.25,1.75,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Agariciidae,Agaricia (encrusting),0.5,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Agariciidae,Agaricia tenuifolia,3.75,0.75,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Faviinae,Colpophyllia natans,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Meandrinidae ,Dendrogyra cylindrus,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Meandrinidae ,Dichocoenia stokesi,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Faviinae,Diploria labyrinthiformis,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Meandrinidae ,Eusmilia fastigiata,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Faviinae,Favia fragum,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Agariciidae,Helioseris cucullata,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Mussinae,Isophyllia spp.,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Pocilloporidae,Madracis spp.,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Pocilloporidae,Madracis spp.,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Meandrinidae ,Meandrina spp.,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Montastraeidae ,Montastraea cavernosa,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Mussinae,Mussa angulosa,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Mussinae,Mycetophyllia spp.,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Merulinidae,Orbicella annularis,0.25,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Merulinidae,Orbicella faveolata,0.25,0.25,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Merulinidae,Orbicella franksi,0.25,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Poritidae,Porites astreoides,2.75,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Poritidae,Branching Porites,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Poritidae,Branching Porites,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Poritidae,Branching Porites,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Poritidae,Branching Porites,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Faviinae,Pseudodiploria clivosa,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Faviinae,Pseudodiploria strigosa,0.75,1,0.5
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Mussinae,Scolymia spp.,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Mussinae,Scolymia spp.,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Siderastreidae,Siderastrea radians,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,Yes,Siderastreidae,Siderastrea siderea,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Scleractinia incertae sedis,Solenastrea bournoni,0,0,0
Post,No,PNAPM,1998,La Bocana_cresta,20.873124,-86.851759,2019,4,40,No,Astrocoeniidae ,Stephanocoenia intersepta,0,0,0
Post,No,PNCOIMPCPN,1996,La Cadenita,21.25771,-86.75629,2019,8,73,No,Acroporidae,Acropora cervicornis,9.178082192,0,0.136986301
Post,No,PNCOIMPCPN,1996,La Cadenita,21.25771,-86.75629,2019,8,73,No,Acroporidae,Acropora palmata,2.739726027,0,0
Post,No,PNCOIMPCPN,1996,La Cadenita,21.25771,-86.75629,2019,8,73,No,Acroporidae,Acropora cervicornis,0.410958904,0,0
Post,No,PNCOIMPCPN,1996,La Cadenita,21.25771,-86.75629,2019,8,73,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,PNCOIMPCPN,1996,La Cadenita,21.25771,-86.75629,2019,8,73,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,PNCOIMPCPN,1996,La Cadenita,21.25771,-86.75629,2019,8,73,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,PNCOIMPCPN,1996,La Cadenita,21.25771,-86.75629,2019,8,73,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,PNCOIMPCPN,1996,La Cadenita,21.25771,-86.75629,2019,8,73,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,PNCOIMPCPN,1996,La Cadenita,21.25771,-86.75629,2019,8,73,No,Agariciidae,Agaricia (encrusting),0,0,0
Post,No,PNCOIMPCPN,1996,La Cadenita,21.25771,-86.75629,2019,8,73,No,Agariciidae,Agaricia tenuifolia,0,0,0
Post,No,PNCOIMPCPN,1996,La Cadenita,21.25771,-86.75629,2019,8,73,Yes,Faviinae,Colpophyllia natans,0,0,0
